410,game d,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
411,game e,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
412,game f,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
413,game g,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
417,game k,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,3
418,game l,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,3
493,kingdom hearts 0.2 a fragmentary passage,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
570,human recourse machine,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
622,"snipperclips cut it out, together",PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
632,wolfenstien ii the new colossus,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
653,dies irae,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
654,fashioning little miss lonesome,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
655,fate extella,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
725,wonder boy the dragon’s trap,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
739,planescape torment numenera,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
741,speedrunners,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
749,no mans sky,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
750,the mass effect trilogy,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
